state,date,fips,cases,cases_new,deaths,deaths_new
Alaska,2020-05-31,02,469,28,8,0
Alaska,2020-06-01,02,476,7,8,0
Alaska,2020-06-02,02,497,21,8,0
Alaska,2020-06-03,02,516,19,8,0
Alaska,2020-06-04,02,542,26,8,0
Alaska,2020-06-05,02,565,23,8,0
Alaska,2020-06-06,02,579,14,8,0
Alaska,2020-06-07,02,588,9,8,0
Alaska,2020-06-08,02,607,19,8,0
Alaska,2020-06-09,02,620,13,9,1
Alaska,2020-06-10,02,642,22,9,0
Alaska,2020-06-11,02,666,24,9,0
Alaska,2020-06-12,02,688,22,10,1
Alaska,2020-06-13,02,722,34,10,0
Alaska,2020-06-14,02,734,12,10,0
Alaska,2020-06-15,02,738,4,10,0
Alaska,2020-06-16,02,751,13,10,0
Alaska,2020-06-17,02,776,25,10,0
Alaska,2020-06-18,02,795,19,10,0
Alaska,2020-06-19,02,821,26,10,0
Alaska,2020-06-20,02,845,24,10,0
Alaska,2020-06-21,02,859,14,10,0
Alaska,2020-06-22,02,869,10,10,0
Alaska,2020-06-23,02,905,36,10,0
Alaska,2020-06-24,02,926,21,10,0
Alaska,2020-06-25,02,971,45,10,0
Alaska,2020-06-26,02,1001,30,12,2
Alaska,2020-06-27,02,1027,26,12,0
Alaska,2020-06-28,02,1060,33,12,0
Alaska,2020-06-29,02,1085,25,12,0
Alaska,2020-06-30,02,1132,47,12,0
Alaska,2020-07-01,02,1174,42,12,0
Alaska,2020-07-02,02,1224,50,12,0
Alaska,2020-07-03,02,1284,60,13,1
Alaska,2020-07-04,02,1339,55,14,1
Alaska,2020-07-05,02,1371,32,14,0
Alaska,2020-07-06,02,1401,30,14,0
Alaska,2020-07-07,02,1423,22,15,1
Alaska,2020-07-08,02,1472,49,15,0
Alaska,2020-07-09,02,1521,49,15,0
Alaska,2020-07-10,02,1579,58,15,0
Alaska,2020-07-11,02,1656,77,15,0
Alaska,2020-07-12,02,1772,116,15,0
Alaska,2020-07-13,02,1843,71,15,0
Alaska,2020-07-14,02,1897,54,15,0
Alaska,2020-07-15,02,1958,61,15,0
Alaska,2020-07-16,02,2034,76,15,0
Alaska,2020-07-17,02,2083,49,15,0
Alaska,2020-07-18,02,2157,74,16,1
Alaska,2020-07-19,02,2275,118,16,0
Alaska,2020-07-20,02,2412,137,16,0
Alaska,2020-07-21,02,2523,111,16,0
Alaska,2020-07-22,02,2617,94,17,1
Alaska,2020-07-23,02,2682,65,17,0
Alaska,2020-07-24,02,2746,64,17,0
Alaska,2020-07-25,02,2866,120,18,1
Alaska,2020-07-26,02,3100,234,18,0
Alaska,2020-07-27,02,3204,104,19,1
Alaska,2020-07-28,02,3348,144,20,1
Alaska,2020-07-29,02,3440,92,20,0
Alaska,2020-07-30,02,3557,117,21,1
Alaska,2020-07-31,02,3675,118,21,0
Alaska,2020-08-01,02,3825,150,22,1
Alaska,2020-08-02,02,3982,157,22,0
Alaska,2020-08-03,02,4062,80,23,1
Alaska,2020-08-04,02,4123,61,23,0
Alaska,2020-08-05,02,4181,58,23,0
Alaska,2020-08-06,02,4221,40,23,0
Alaska,2020-08-07,02,4286,65,23,0
Alaska,2020-08-08,02,4371,85,24,1
Alaska,2020-08-09,02,4471,100,24,0
Alaska,2020-08-10,02,4537,66,24,0
Alaska,2020-08-11,02,4587,50,24,0
Alaska,2020-08-12,02,4653,66,25,1
Alaska,2020-08-13,02,4748,95,25,0
Alaska,2020-08-14,02,4867,119,25,0
Alaska,2020-08-15,02,4952,85,26,1
Alaska,2020-08-16,02,5058,106,26,0
Alaska,2020-08-17,02,5108,50,26,0
Alaska,2020-08-18,02,5175,67,27,1
Alaska,2020-08-19,02,5245,70,27,0
Alaska,2020-08-20,02,5330,85,27,0
Alaska,2020-08-21,02,5401,71,28,1
Alaska,2020-08-22,02,5492,91,29,1
Alaska,2020-08-23,02,5556,64,30,1
Alaska,2020-08-24,02,5626,70,30,0
Alaska,2020-08-25,02,5621,0,33,3
Alaska,2020-08-26,02,5671,50,34,1
Alaska,2020-08-27,02,5752,81,34,0
Alaska,2020-08-28,02,5874,122,34,0
Alaska,2020-08-29,02,5985,111,34,0
Alaska,2020-08-30,02,6036,51,34,0
Alaska,2020-08-31,02,6075,39,34,0
Alaska,2020-09-01,02,6109,34,36,2
Alaska,2020-09-02,02,6181,72,36,0
Alaska,2020-09-03,02,6287,106,37,1
Alaska,2020-09-04,02,6416,129,37,0
Alaska,2020-09-05,02,6514,98,39,2
Alaska,2020-09-06,02,6603,89,39,0
Alaska,2020-09-07,02,6637,34,39,0
Alaska,2020-09-08,02,6670,33,39,0
Alaska,2020-09-09,02,6735,65,39,0
Alaska,2020-09-10,02,6860,125,39,0
Alaska,2020-09-11,02,6968,108,40,1
Alaska,2020-09-12,02,7074,106,41,1
Alaska,2020-09-13,02,7136,62,41,0
Alaska,2020-09-14,02,7213,77,41,0
Alaska,2020-09-15,02,7256,43,41,0
Alaska,2020-09-16,02,7308,52,41,0
Alaska,2020-09-17,02,7413,105,41,0
Alaska,2020-09-18,02,7528,115,42,1
Alaska,2020-09-19,02,7613,85,42,0
Alaska,2020-09-20,02,7704,91,42,0
Alaska,2020-09-21,02,7775,71,42,0
Alaska,2020-09-22,02,7821,46,42,0
Alaska,2020-09-23,02,7875,54,42,0
Alaska,2020-09-24,02,8015,140,43,1
Alaska,2020-09-25,02,8133,118,48,5
Alaska,2020-09-26,02,8244,111,48,0
Alaska,2020-09-27,02,8359,115,52,4
Alaska,2020-09-28,02,8477,118,52,0
Alaska,2020-09-29,02,8602,125,52,0
Alaska,2020-09-30,02,8707,105,52,0
Alaska,2020-10-01,02,8838,131,53,1
Alaska,2020-10-02,02,8964,126,53,0
Alaska,2020-10-03,02,9111,147,54,1
Alaska,2020-10-04,02,9300,189,54,0
Alaska,2020-10-05,02,9511,211,54,0
Alaska,2020-10-06,02,9656,145,54,0
Alaska,2020-10-07,02,9784,128,55,1
Alaska,2020-10-08,02,9919,135,56,1
Alaska,2020-10-09,02,10099,180,56,0
Alaska,2020-10-10,02,10350,251,56,0
Alaska,2020-10-11,02,10608,258,56,0
Alaska,2020-10-12,02,10805,197,56,0
Alaska,2020-10-13,02,10960,155,56,0
Alaska,2020-10-14,02,11103,143,60,4
Alaska,2020-10-15,02,11268,165,61,1
Alaska,2020-10-16,02,11496,228,62,1
Alaska,2020-10-17,02,11710,214,63,1
Alaska,2020-10-18,02,11934,224,63,0
Alaska,2020-10-19,02,12138,204,63,0
Alaska,2020-10-20,02,12349,211,63,0
Alaska,2020-10-21,02,12559,210,64,1
Alaska,2020-10-22,02,12790,231,64,0
Alaska,2020-10-23,02,13067,277,64,0
Alaska,2020-10-24,02,13439,372,64,0
Alaska,2020-10-25,02,13968,529,64,0
Alaska,2020-10-26,02,14316,348,64,0
Alaska,2020-10-27,02,14699,383,66,2
Alaska,2020-10-28,02,15053,354,67,1
Alaska,2020-10-29,02,15417,364,72,5
Alaska,2020-10-30,02,15803,386,76,4
Alaska,2020-10-31,02,16247,444,77,1
Alaska,2020-11-01,02,16597,350,78,1
Alaska,2020-11-02,02,16948,351,79,1
Alaska,2020-11-03,02,17339,391,79,0
Alaska,2020-11-04,02,17750,411,79,0
Alaska,2020-11-05,02,18064,314,79,0
Alaska,2020-11-06,02,18589,525,79,0
Alaska,2020-11-07,02,19194,605,79,0
Alaska,2020-11-08,02,19712,518,79,0
Alaska,2020-11-09,02,20185,473,79,0
Alaska,2020-11-10,02,20715,530,87,8
Alaska,2020-11-11,02,21211,496,90,3
Alaska,2020-11-12,02,21689,478,90,0
Alaska,2020-11-13,02,22282,593,91,1
Alaska,2020-11-14,02,23029,747,92,1
Alaska,2020-11-15,02,23688,659,92,0
Alaska,2020-11-16,02,24268,580,92,0
Alaska,2020-11-17,02,24909,641,94,2
Alaska,2020-11-18,02,25454,545,94,0
Alaska,2020-11-19,02,25946,492,95,1
Alaska,2020-11-20,02,26403,457,95,0
Alaska,2020-11-21,02,27079,676,95,0
Alaska,2020-11-22,02,27629,550,97,2
Alaska,2020-11-23,02,28128,499,97,0
Alaska,2020-11-24,02,28708,580,110,13
Alaska,2020-11-25,02,29386,678,110,0
Alaska,2020-11-26,02,29940,554,113,3
Alaska,2020-11-27,02,30612,672,113,0
Alaska,2020-11-28,02,31279,667,115,2
Alaska,2020-11-29,02,31896,617,115,0
Alaska,2020-11-30,02,32407,511,115,0
Alaska,2020-12-01,02,32911,504,116,1
Alaska,2020-12-02,02,33614,703,116,0
Alaska,2020-12-03,02,34377,763,124,8
Alaska,2020-12-04,02,35138,761,135,11
Alaska,2020-12-05,02,36083,945,136,1
Alaska,2020-12-06,02,36847,764,136,0
Alaska,2020-12-07,02,37350,503,139,3
Alaska,2020-12-08,02,37923,573,139,0
Alaska,2020-12-09,02,38510,587,143,4
Alaska,2020-12-10,02,39146,636,148,5
Alaska,2020-12-11,02,39773,627,151,3
Alaska,2020-12-12,02,40293,520,169,18
Alaska,2020-12-13,02,40934,641,169,0
Alaska,2020-12-14,02,41363,429,169,0
Alaska,2020-12-15,02,41645,282,172,3
Alaska,2020-12-16,02,42256,611,174,2
Alaska,2020-12-17,02,42639,383,176,2
Alaska,2020-12-18,02,43132,493,176,0
Alaska,2020-12-19,02,43468,336,177,1
Alaska,2020-12-20,02,43649,181,176,0
Alaska,2020-12-21,02,43801,152,176,0
Alaska,2020-12-22,02,44241,440,186,10
Alaska,2020-12-23,02,44602,361,189,3
Alaska,2020-12-24,02,44876,274,191,2
Alaska,2020-12-25,02,44876,0,191,0
Alaska,2020-12-26,02,45247,371,192,1
Alaska,2020-12-27,02,45547,300,192,0
Alaska,2020-12-28,02,45674,127,192,0
Alaska,2020-12-29,02,45856,182,193,1
Alaska,2020-12-30,02,46241,385,195,2
Alaska,2020-12-31,02,46740,499,198,3
Alaska,2021-01-01,02,46740,0,198,0
Alaska,2021-01-02,02,47549,809,207,9
Alaska,2021-01-03,02,47846,297,207,0
Alaska,2021-01-04,02,48110,264,209,2
Alaska,2021-01-05,02,48302,192,209,0
Alaska,2021-01-06,02,48636,334,211,2
Alaska,2021-01-07,02,48961,325,214,3
Alaska,2021-01-08,02,49366,405,214,0
Alaska,2021-01-09,02,49681,315,215,1
Alaska,2021-01-10,02,49935,254,215,0
Alaska,2021-01-11,02,50111,176,215,0
Alaska,2021-01-12,02,50243,132,216,1
Alaska,2021-01-13,02,50526,283,217,1
Alaska,2021-01-14,02,50861,335,219,2
Alaska,2021-01-15,02,51163,302,220,1
Alaska,2021-01-16,02,51347,184,220,0
Alaska,2021-01-17,02,51630,283,220,0
Alaska,2021-01-18,02,51785,155,220,0
Alaska,2021-01-19,02,51914,129,221,1
Alaska,2021-01-20,02,52081,167,244,23
Alaska,2021-01-21,02,52282,201,245,1
Alaska,2021-01-22,02,52572,290,245,0
Alaska,2021-01-23,02,52820,248,250,5
Alaska,2021-01-24,02,52982,162,250,0
Alaska,2021-01-25,02,53061,79,250,0
Alaska,2021-01-26,02,53143,82,251,1
Alaska,2021-01-27,02,53322,179,252,1
Alaska,2021-01-28,02,53524,202,253,1
Alaska,2021-01-29,02,53705,181,253,0
Alaska,2021-01-30,02,53851,146,253,0
Alaska,2021-01-31,02,53985,134,253,0
Alaska,2021-02-01,02,54091,106,253,0
Alaska,2021-02-02,02,54223,132,269,16
Alaska,2021-02-03,02,54447,224,269,0
Alaska,2021-02-04,02,54631,184,269,0
Alaska,2021-02-05,02,54880,249,269,0
Alaska,2021-02-06,02,54880,0,269,0
Alaska,2021-02-07,02,54880,0,269,0
Alaska,2021-02-08,02,55374,494,269,0
Alaska,2021-02-09,02,55500,126,269,0
Alaska,2021-02-10,02,55701,201,269,0
Alaska,2021-02-11,02,55850,149,269,0
Alaska,2021-02-12,02,56008,158,271,2
Alaska,2021-02-13,02,56008,0,271,0
Alaska,2021-02-14,02,56008,0,271,0
Alaska,2021-02-15,02,56008,0,271,0
Alaska,2021-02-16,02,56504,496,276,5
Alaska,2021-02-17,02,56559,55,277,1
Alaska,2021-02-18,02,56768,209,277,0
Alaska,2021-02-19,02,56979,211,278,1
Alaska,2021-02-20,02,56979,0,278,0
Alaska,2021-02-21,02,56979,0,278,0
Alaska,2021-02-22,02,57316,337,279,1
Alaska,2021-02-23,02,57371,55,279,0
Alaska,2021-02-24,02,57550,179,279,0
Alaska,2021-02-25,02,57735,185,279,0
Alaska,2021-02-26,02,57846,111,279,0
Alaska,2021-02-27,02,57846,0,279,0
Alaska,2021-02-28,02,57846,0,279,0
Alaska,2021-03-01,02,58229,383,289,10
Alaska,2021-03-02,02,58383,154,290,1
Alaska,2021-03-03,02,58574,191,291,1
Alaska,2021-03-04,02,58722,148,291,0
Alaska,2021-03-05,02,58870,148,292,1
Alaska,2021-03-06,02,58870,0,292,0
Alaska,2021-03-07,02,58870,0,292,0
Alaska,2021-03-08,02,59210,340,291,0
Alaska,2021-03-09,02,59299,89,291,0
Alaska,2021-03-10,02,59451,152,291,0
Alaska,2021-03-11,02,59689,238,291,0
Alaska,2021-03-12,02,59796,107,292,1
Alaska,2021-03-13,02,59796,0,292,0
Alaska,2021-03-14,02,59796,0,292,0
Alaska,2021-03-15,02,60174,378,292,0
Alaska,2021-03-16,02,60277,103,292,0
Alaska,2021-03-17,02,60451,174,293,1
Alaska,2021-03-18,02,60606,155,296,3
Alaska,2021-03-19,02,60683,77,296,0
Alaska,2021-03-20,02,60683,0,296,0
Alaska,2021-03-21,02,60683,0,296,0
Alaska,2021-03-22,02,61034,351,296,0
Alaska,2021-03-23,02,61212,178,298,2
Alaska,2021-03-24,02,61411,199,298,0
Alaska,2021-03-25,02,61558,147,299,1
Alaska,2021-03-26,02,61744,186,299,0
Alaska,2021-03-27,02,61744,0,299,0
Alaska,2021-03-28,02,61744,0,299,0
Alaska,2021-03-29,02,61744,0,299,0
Alaska,2021-03-30,02,62395,651,299,0
Alaska,2021-03-31,02,62559,164,299,0
Alaska,2021-04-01,02,62785,226,299,0
Alaska,2021-04-02,02,62987,202,299,0
Alaska,2021-04-03,02,62987,0,299,0
Alaska,2021-04-04,02,62987,0,299,0
Alaska,2021-04-05,02,63486,499,299,0
Alaska,2021-04-06,02,63566,80,299,0
Alaska,2021-04-07,02,63785,219,299,0
Alaska,2021-04-08,02,64013,228,299,0
Alaska,2021-04-09,02,64259,246,299,0
Alaska,2021-04-10,02,64259,0,299,0
Alaska,2021-04-11,02,64259,0,299,0
Alaska,2021-04-12,02,64655,396,300,1
Alaska,2021-04-13,02,64809,154,300,0
Alaska,2021-04-14,02,65008,199,300,0
Alaska,2021-04-15,02,65201,193,318,18
Alaska,2021-04-16,02,65390,189,318,0
Alaska,2021-04-17,02,65390,0,318,0
Alaska,2021-04-18,02,65390,0,318,0
Alaska,2021-04-19,02,65835,445,318,0
Alaska,2021-04-20,02,65944,109,318,0
Alaska,2021-04-21,02,66142,198,318,0
Alaska,2021-04-22,02,66370,228,318,0
Alaska,2021-04-23,02,66518,148,318,0
Alaska,2021-04-24,02,66518,0,318,0
Alaska,2021-04-25,02,66518,0,318,0
Alaska,2021-04-26,02,66967,449,330,12
Alaska,2021-04-27,02,67104,137,330,0
Alaska,2021-04-28,02,67290,186,330,0
Alaska,2021-04-29,02,67458,168,330,0
Alaska,2021-04-30,02,67598,140,330,0
Alaska,2021-05-01,02,67598,0,330,0
Alaska,2021-05-02,02,67598,0,330,0
Alaska,2021-05-03,02,67872,274,331,1
Alaska,2021-05-04,02,67964,92,331,0
Alaska,2021-05-05,02,68112,148,331,0
Alaska,2021-05-06,02,68208,96,332,1
Alaska,2021-05-07,02,68324,116,332,0
Alaska,2021-05-08,02,68324,0,332,0
Alaska,2021-05-09,02,68324,0,332,0
Alaska,2021-05-10,02,68559,235,332,0
Alaska,2021-05-11,02,68617,58,334,2
Alaska,2021-05-12,02,68705,88,336,2
Alaska,2021-05-13,02,68785,80,336,0
Alaska,2021-05-14,02,68897,112,336,0
Alaska,2021-05-15,02,68897,0,336,0
Alaska,2021-05-16,02,68897,0,336,0
Alaska,2021-05-17,02,69032,135,347,11
Alaska,2021-05-18,02,69088,56,351,4
Alaska,2021-05-19,02,69186,98,352,1
Alaska,2021-05-20,02,69263,77,352,0
Alaska,2021-05-21,02,69329,66,352,0
Alaska,2021-05-22,02,69329,0,352,0
Alaska,2021-05-23,02,69329,0,352,0
Alaska,2021-05-24,02,69424,95,352,0
Alaska,2021-05-25,02,69476,52,352,0
Alaska,2021-05-26,02,69542,66,352,0
Alaska,2021-05-27,02,69583,41,352,0
Alaska,2021-05-28,02,69627,44,352,0
Alaska,2021-05-29,02,69627,0,352,0
Alaska,2021-05-30,02,69627,0,352,0
Alaska,2021-05-31,02,69627,0,352,0
Alaska,2021-06-01,02,69737,110,352,0
Alaska,2021-06-02,02,69773,36,352,0
Alaska,2021-06-03,02,69826,53,352,0
Alaska,2021-06-04,02,69886,60,352,0
Alaska,2021-06-05,02,69886,0,352,0
Alaska,2021-06-06,02,69886,0,352,0
Alaska,2021-06-07,02,69937,51,352,0
Alaska,2021-06-08,02,69937,0,352,0
Alaska,2021-06-09,02,70004,67,352,0
Alaska,2021-06-10,02,70004,0,352,0
Alaska,2021-06-11,02,70065,61,356,4
Alaska,2021-06-12,02,70065,0,356,0
Alaska,2021-06-13,02,70065,0,356,0
Alaska,2021-06-14,02,70132,67,356,0
Alaska,2021-06-15,02,70132,0,356,0
Alaska,2021-06-16,02,70183,51,356,0
Alaska,2021-06-17,02,70183,0,356,0
Alaska,2021-06-18,02,70285,102,356,0
Alaska,2021-06-19,02,70285,0,356,0
Alaska,2021-06-20,02,70285,0,356,0
Alaska,2021-06-21,02,70372,87,356,0
Alaska,2021-06-22,02,70372,0,356,0
Alaska,2021-06-23,02,70443,71,357,1
Alaska,2021-06-24,02,70443,0,357,0
Alaska,2021-06-25,02,70485,42,357,0
Alaska,2021-06-26,02,70485,0,357,0
Alaska,2021-06-27,02,70485,0,357,0
Alaska,2021-06-28,02,70581,96,357,0
Alaska,2021-06-29,02,70581,0,357,0
Alaska,2021-06-30,02,70669,88,360,3
Alaska,2021-07-01,02,70669,0,360,0
Alaska,2021-07-02,02,70774,105,360,0
Alaska,2021-07-03,02,70774,0,360,0
Alaska,2021-07-04,02,70774,0,360,0
Alaska,2021-07-05,02,70774,0,360,0
Alaska,2021-07-06,02,70774,0,360,0
Alaska,2021-07-07,02,70986,212,360,0
Alaska,2021-07-08,02,70986,0,360,0
Alaska,2021-07-09,02,71118,132,362,2
Alaska,2021-07-10,02,71118,0,362,0
Alaska,2021-07-11,02,71118,0,362,0
Alaska,2021-07-12,02,71291,173,364,2
Alaska,2021-07-13,02,71291,0,364,0
Alaska,2021-07-14,02,71539,248,364,0
Alaska,2021-07-15,02,71539,0,364,0
Alaska,2021-07-16,02,71826,287,364,0
Alaska,2021-07-17,02,71826,0,364,0
Alaska,2021-07-18,02,71826,0,364,0
Alaska,2021-07-19,02,72281,455,364,0
Alaska,2021-07-20,02,72281,0,364,0
Alaska,2021-07-21,02,72754,473,365,1
Alaska,2021-07-22,02,72754,0,365,0
Alaska,2021-07-23,02,73193,439,367,2
Alaska,2021-07-24,02,73193,0,367,0
Alaska,2021-07-25,02,73193,0,367,0
Alaska,2021-07-26,02,73757,564,367,0
Alaska,2021-07-27,02,73757,0,367,0
Alaska,2021-07-28,02,74283,526,369,2
Alaska,2021-07-29,02,74283,0,369,0
Alaska,2021-07-30,02,74853,570,372,3
Arizona,2020-01-26,04,1,1,0,0
Arizona,2020-01-27,04,1,0,0,0
Arizona,2020-01-28,04,1,0,0,0
Arizona,2020-01-29,04,1,0,0,0
Arizona,2020-01-30,04,1,0,0,0
Arizona,2020-01-31,04,1,0,0,0
Arizona,2020-02-01,04,1,0,0,0
Arizona,2020-02-02,04,1,0,0,0
Arizona,2020-02-03,04,1,0,0,0
Arizona,2020-02-04,04,1,0,0,0
Arizona,2020-02-05,04,1,0,0,0
Arizona,2020-02-06,04,1,0,0,0
Arizona,2020-02-07,04,1,0,0,0
Arizona,2020-02-08,04,1,0,0,0
Arizona,2020-02-09,04,1,0,0,0
Arizona,2020-02-10,04,1,0,0,0
Arizona,2020-02-11,04,1,0,0,0
Arizona,2020-02-12,04,1,0,0,0
Arizona,2020-02-13,04,1,0,0,0
Arizona,2020-02-14,04,1,0,0,0
Arizona,2020-02-15,04,1,0,0,0
Arizona,2020-02-16,04,1,0,0,0
Arizona,2020-02-17,04,1,0,0,0
Arizona,2020-02-18,04,1,0,0,0
Arizona,2020-02-19,04,1,0,0,0
Arizona,2020-02-20,04,1,0,0,0
Arizona,2020-02-21,04,1,0,0,0
Arizona,2020-02-22,04,1,0,0,0
Arizona,2020-02-23,04,1,0,0,0
Arizona,2020-02-24,04,1,0,0,0
Arizona,2020-02-25,04,1,0,0,0
Arizona,2020-02-26,04,1,0,0,0
Arizona,2020-02-27,04,1,0,0,0
Arizona,2020-02-28,04,1,0,0,0
Arizona,2020-02-29,04,1,0,0,0
Arizona,2020-03-01,04,1,0,0,0
Arizona,2020-03-02,04,1,0,0,0
Arizona,2020-03-03,04,2,1,0,0
Arizona,2020-03-04,04,2,0,0,0
Arizona,2020-03-05,04,2,0,0,0
Arizona,2020-03-06,04,3,1,0,0
Arizona,2020-03-07,04,5,2,0,0
Arizona,2020-03-08,04,5,0,0,0
Arizona,2020-03-09,04,6,1,0,0
Arizona,2020-03-10,04,6,0,0,0
Arizona,2020-03-11,04,9,3,0,0
Arizona,2020-03-12,04,9,0,0,0
Arizona,2020-03-13,04,9,0,0,0
Arizona,2020-03-14,04,12,3,0,0
Arizona,2020-03-15,04,13,1,0,0
Arizona,2020-03-16,04,18,5,0,0
Arizona,2020-03-17,04,20,2,0,0
Arizona,2020-03-18,04,28,8,0,0
Arizona,2020-03-19,04,47,19,0,0
Arizona,2020-03-20,04,70,23,1,1
Arizona,2020-03-21,04,104,34,1,0
Arizona,2020-03-22,04,153,49,2,1
Arizona,2020-03-23,04,234,81,2,0
Arizona,2020-03-24,04,326,92,6,4
Arizona,2020-03-25,04,402,76,6,0
Arizona,2020-03-26,04,508,106,8,2
Arizona,2020-03-27,04,665,157,15,7
Arizona,2020-03-28,04,773,108,15,0
Arizona,2020-03-29,04,930,157,18,3
Arizona,2020-03-30,04,1169,239,20,2
Arizona,2020-03-31,04,1298,129,24,4
Arizona,2020-04-01,04,1413,115,29,5
Arizona,2020-04-02,04,1600,187,35,6
Arizona,2020-04-03,04,1769,169,41,6
Arizona,2020-04-04,04,2019,250,53,12
Arizona,2020-04-05,04,2269,250,64,11
Arizona,2020-04-06,04,2466,197,67,3
Arizona,2020-04-07,04,2577,111,77,10
Arizona,2020-04-08,04,2726,149,80,3
Arizona,2020-04-09,04,3018,292,89,9
Arizona,2020-04-10,04,3112,94,97,8
Arizona,2020-04-11,04,3393,281,112,15
Arizona,2020-04-12,04,3539,146,117,5
Arizona,2020-04-13,04,3702,163,122,5
Arizona,2020-04-14,04,3806,104,131,9
Arizona,2020-04-15,04,3962,156,142,11
Arizona,2020-04-16,04,4234,272,152,10
Arizona,2020-04-17,04,4507,273,174,22
Arizona,2020-04-18,04,4719,212,181,7
Arizona,2020-04-19,04,4929,210,188,7
Arizona,2020-04-20,04,5064,135,191,3
Arizona,2020-04-21,04,5251,187,213,22
Arizona,2020-04-22,04,5459,208,236,23
Arizona,2020-04-23,04,5769,310,257,21
Arizona,2020-04-24,04,6045,276,268,11
Arizona,2020-04-25,04,6280,235,275,7
Arizona,2020-04-26,04,6526,246,277,2
Arizona,2020-04-27,04,6716,190,277,0
Arizona,2020-04-28,04,6948,232,297,20
Arizona,2020-04-29,04,7202,254,308,11
Arizona,2020-04-30,04,7648,446,320,12
Arizona,2020-05-01,04,7962,314,330,10
Arizona,2020-05-02,04,8364,402,353,23
Arizona,2020-05-03,04,8640,276,362,9
Arizona,2020-05-04,04,8919,279,362,0
Arizona,2020-05-05,04,9305,386,395,33
Arizona,2020-05-06,04,9707,402,426,31
Arizona,2020-05-07,04,9945,238,450,24
Arizona,2020-05-08,04,10526,581,517,67
Arizona,2020-05-09,04,10960,434,532,15
Arizona,2020-05-10,04,11119,159,536,4
Arizona,2020-05-11,04,11380,261,542,6
Arizona,2020-05-12,04,11736,356,562,20
Arizona,2020-05-13,04,12176,440,594,32
Arizona,2020-05-14,04,12674,498,624,30
Arizona,2020-05-15,04,13169,495,651,27
Arizona,2020-05-16,04,13631,462,679,28
Arizona,2020-05-17,04,13937,306,680,1
Arizona,2020-05-18,04,14170,233,686,6
Arizona,2020-05-19,04,14566,396,704,18
Arizona,2020-05-20,04,14897,331,747,43
Arizona,2020-05-21,04,15315,418,763,16
Arizona,2020-05-22,04,15608,293,775,12
Arizona,2020-05-23,04,16040,432,799,24
Arizona,2020-05-24,04,16339,299,800,1
Arizona,2020-05-25,04,16561,222,806,6
Arizona,2020-05-26,04,16783,222,807,1
Arizona,2020-05-27,04,17262,479,831,24
Arizona,2020-05-28,04,17763,501,857,26
Arizona,2020-05-29,04,18465,702,885,28
Arizona,2020-05-30,04,19255,790,903,18
Arizona,2020-05-31,04,19936,681,906,3
Arizona,2020-06-01,04,20123,187,918,12
Arizona,2020-06-02,04,21250,1127,943,25
Arizona,2020-06-03,04,22245,995,983,40
Arizona,2020-06-04,04,22818,573,1000,17
Arizona,2020-06-05,04,24369,1551,1016,16
Arizona,2020-06-06,04,25517,1148,1046,30
Arizona,2020-06-07,04,26924,1407,1048,2
Arizona,2020-06-08,04,27761,837,1052,4
Arizona,2020-06-09,04,28396,635,1074,22
Arizona,2020-06-10,04,29981,1585,1100,26
Arizona,2020-06-11,04,31525,1544,1130,30
Arizona,2020-06-12,04,33167,1642,1157,27
Arizona,2020-06-13,04,34773,1606,1190,33
Arizona,2020-06-14,04,35953,1180,1194,4
Arizona,2020-06-15,04,37005,1052,1204,10
Arizona,2020-06-16,04,39298,2293,1228,24
Arizona,2020-06-17,04,41159,1861,1252,24
Arizona,2020-06-18,04,43731,2572,1287,35
Arizona,2020-06-19,04,46914,3183,1322,35
Arizona,2020-06-20,04,50198,3284,1347,25
Arizona,2020-06-21,04,52666,2468,1350,3
Arizona,2020-06-22,04,54767,2101,1354,4
Arizona,2020-06-23,04,58397,3630,1398,44
Arizona,2020-06-24,04,60207,1810,1467,69
Arizona,2020-06-25,04,63297,3090,1495,28
Arizona,2020-06-26,04,66676,3379,1537,42
Arizona,2020-06-27,04,70152,3476,1581,44
Arizona,2020-06-28,04,73961,3809,1594,13
Arizona,2020-06-29,04,74602,641,1598,4
Arizona,2020-06-30,04,79399,4797,1645,47
Arizona,2020-07-01,04,84152,4753,1726,81
Arizona,2020-07-02,04,87495,3343,1766,40
Arizona,2020-07-03,04,91894,4399,1802,36
Arizona,2020-07-04,04,94616,2722,1821,19
Arizona,2020-07-05,04,98126,3510,1829,8
Arizona,2020-07-06,04,101542,3416,1832,3
Arizona,2020-07-07,04,105159,3617,1933,101
Arizona,2020-07-08,04,108710,3551,1973,40
Arizona,2020-07-09,04,112783,4073,2047,74
Arizona,2020-07-10,04,116947,4164,2093,46
Arizona,2020-07-11,04,119991,3044,2158,65
Arizona,2020-07-12,04,122479,2488,2239,81
Arizona,2020-07-13,04,123917,1438,2250,11
Arizona,2020-07-14,04,128126,4209,2341,91
Arizona,2020-07-15,04,131411,3285,2442,101
Arizona,2020-07-16,04,134730,3319,2506,64
Arizona,2020-07-17,04,138575,3845,2597,91
Arizona,2020-07-18,04,141333,2758,2733,136
Arizona,2020-07-19,04,143644,2311,2768,35
Arizona,2020-07-20,04,145320,1676,2795,27
Arizona,2020-07-21,04,148730,3410,2918,123
Arizona,2020-07-22,04,150659,1929,2976,58
Arizona,2020-07-23,04,153029,2370,3067,91
Arizona,2020-07-24,04,156392,3363,3156,89
